,ID,Scenario,alt,chosen,RC,OC,DR,time,Freq_p_week,nationality,Gender,marital,age,experience_months,income,education 
2238,R_TiaGiIuG1Plpf3z,IND1.3,3,0,2750,14,500,14.785,6,4,2,1,57,219,3.5,2
2239,R_TiaGiIuG1Plpf3z,IND1.2,1,1,2100,26,850,1.701,6,4,2,1,57,219,3.5,2
2240,R_TiaGiIuG1Plpf3z,IND1.2,3,0,2500,14,500,1.701,6,4,2,1,57,219,3.5,2
2241,R_TiaGiIuG1Plpf3z,IND1.1,1,1,2100,26,850,3.04,6,4,2,1,57,219,3.5,2
2242,R_TiaGiIuG1Plpf3z,IND1.1,3,0,2300,14,500,3.04,6,4,2,1,57,219,3.5,2
2243,R_TiaGiIuG1Plpf3z,IND1,1,0,2100,26,850,9.658,6,4,2,1,57,219,3.5,2
2244,R_TiaGiIuG1Plpf3z,IND1,3,1,2100,14,500,9.658,6,4,2,1,57,219,3.5,2
2245,R_3GfT5PcPje9hNcE,IND1.3,1,1,2400,28,800,15.564,6,4,2,1,51,156,3.5,4
2246,R_3GfT5PcPje9hNcE,IND1.3,3,0,3100,14,500,15.564,6,4,2,1,51,156,3.5,4
2247,R_3GfT5PcPje9hNcE,IND1.2,1,1,2400,28,800,16.011,6,4,2,1,51,156,3.5,4
2248,R_3GfT5PcPje9hNcE,IND1.2,3,0,2900,14,500,16.011,6,4,2,1,51,156,3.5,4
2249,R_3GfT5PcPje9hNcE,IND1.1,1,1,2400,28,800,12.225,6,4,2,1,51,156,3.5,4
2250,R_3GfT5PcPje9hNcE,IND1.1,3,0,2650,14,500,12.225,6,4,2,1,51,156,3.5,4
2251,R_3GfT5PcPje9hNcE,IND1,1,0,2400,28,800,1.795,6,4,2,1,51,156,3.5,4
2252,R_3GfT5PcPje9hNcE,IND1,3,1,2400,14,500,1.795,6,4,2,1,51,156,3.5,4
2253,R_3GfT5PcPje9hNcE,A1.2R,1,1,2400,28,800,6.598,6,4,2,1,51,156,3.5,4
2254,R_3GfT5PcPje9hNcE,A1.2R,3,0,2400,14,500,6.598,6,4,2,1,51,156,3.5,4
2255,R_3GfT5PcPje9hNcE,A1.2R,4,0,2350,14,350,6.598,6,4,2,1,51,156,3.5,4
2256,R_3GfT5PcPje9hNcE,A1.1R,1,1,2400,28,800,2.788,6,4,2,1,51,156,3.5,4
2257,R_3GfT5PcPje9hNcE,A1.1R,3,0,2400,14,500,2.788,6,4,2,1,51,156,3.5,4
2258,R_3GfT5PcPje9hNcE,A1.1R,4,0,2350,14,400,2.788,6,4,2,1,51,156,3.5,4
2259,R_3GfT5PcPje9hNcE,A1.4R,1,1,2400,28,800,1.732,6,4,2,1,51,156,3.5,4
2260,R_3GfT5PcPje9hNcE,A1.4R,3,0,2400,14,500,1.732,6,4,2,1,51,156,3.5,4
2261,R_3GfT5PcPje9hNcE,A1.4R,4,0,2380,14,400,1.732,6,4,2,1,51,156,3.5,4
2262,R_3GfT5PcPje9hNcE,A1.3R,1,1,2400,28,800,4.112,6,4,2,1,51,156,3.5,4
2263,R_3GfT5PcPje9hNcE,A1.3R,3,0,2400,14,500,4.112,6,4,2,1,51,156,3.5,4
2264,R_3GfT5PcPje9hNcE,A1.3R,4,0,2380,14,450,4.112,6,4,2,1,51,156,3.5,4
2265,R_2D8lHoGZp90yHHq,IND1.3,1,1,1800,59,700,24.271,7,4,2,2,50,96,2.5,3
2266,R_2D8lHoGZp90yHHq,IND1.3,3,0,2350,23,400,24.271,7,4,2,2,50,96,2.5,3
2267,R_2D8lHoGZp90yHHq,IND1.2,1,1,1800,59,700,9.477,7,4,2,2,50,96,2.5,3
2268,R_2D8lHoGZp90yHHq,IND1.2,3,0,2150,23,400,9.477,7,4,2,2,50,96,2.5,3
2269,R_2D8lHoGZp90yHHq,IND1.1,1,0,1800,59,700,12.279,7,4,2,2,50,96,2.5,3
2270,R_2D8lHoGZp90yHHq,IND1.1,3,1,2000,23,400,12.279,7,4,2,2,50,96,2.5,3
2271,R_3GjLgsuiqHRZyzk,IND1.3,1,1,1800,54,700,6.151,7,4,2,2,60,219,3.5,1
2272,R_3GjLgsuiqHRZyzk,IND1.3,3,0,2350,23,400,6.151,7,4,2,2,60,219,3.5,1
2273,R_3GjLgsuiqHRZyzk,IND1.2,1,0,1800,54,700,102.729,7,4,2,2,60,219,3.5,1
2274,R_3GjLgsuiqHRZyzk,IND1.2,3,1,2150,23,400,102.729,7,4,2,2,60,219,3.5,1
2275,R_3R7NeV3sT2ANoth,IND1.3,1,1,1800,22,800,81.776,5,4,2,1,65,219,2.5,2
2276,R_3R7NeV3sT2ANoth,IND1.3,3,0,2350,11,500,81.776,5,4,2,1,65,219,2.5,2
2277,R_3R7NeV3sT2ANoth,IND1.2,1,1,1800,22,800,1.614,5,4,2,1,65,219,2.5,2
2278,R_3R7NeV3sT2ANoth,IND1.2,3,0,2150,11,500,1.614,5,4,2,1,65,219,2.5,2
2279,R_3R7NeV3sT2ANoth,IND1.1,1,1,1800,22,800,2.3,5,4,2,1,65,219,2.5,2
2280,R_3R7NeV3sT2ANoth,IND1.1,3,0,2000,11,500,2.3,5,4,2,1,65,219,2.5,2
2281,R_3R7NeV3sT2ANoth,IND1,1,0,1800,22,800,1.796,5,4,2,1,65,219,2.5,2
2282,R_3R7NeV3sT2ANoth,IND1,3,1,1800,11,500,1.796,5,4,2,1,65,219,2.5,2
2283,R_1OuyP3bxiSgz6cb,IND1.3,1,1,1800,59,700,29.099,7,4,2,2,49,156,2.5,2
2284,R_1OuyP3bxiSgz6cb,IND1.3,3,0,2350,23,400,29.099,7,4,2,2,49,156,2.5,2
2285,R_1OuyP3bxiSgz6cb,IND1.2,1,1,1800,59,700,94.702,7,4,2,2,49,156,2.5,2
2286,R_1OuyP3bxiSgz6cb,IND1.2,3,0,2150,23,400,94.702,7,4,2,2,49,156,2.5,2
2287,R_1OuyP3bxiSgz6cb,IND1.1,1,0,1800,59,700,6.376,7,4,2,2,49,156,2.5,2
2288,R_1OuyP3bxiSgz6cb,IND1.1,3,1,2000,23,400,6.376,7,4,2,2,49,156,2.5,2
2289,R_1OuyP3bxiSgz6cb,A1.1R,1,0,1800,59,700,28.683,7,4,2,2,49,156,2.5,2
2290,R_1OuyP3bxiSgz6cb,A1.1R,3,1,2000,23,400,28.683,7,4,2,2,49,156,2.5,2
2291,R_1OuyP3bxiSgz6cb,A1.1R,4,0,1950,23,300,28.683,7,4,2,2,49,156,2.5,2
2292,R_1OuyP3bxiSgz6cb,A1.3R,1,0,1800,59,700,13.57,7,4,2,2,49,156,2.5,2
2293,R_1OuyP3bxiSgz6cb,A1.3R,3,1,2000,23,400,13.57,7,4,2,2,49,156,2.5,2
2294,R_1OuyP3bxiSgz6cb,A1.3R,4,0,1980,23,350,13.57,7,4,2,2,49,156,2.5,2
2295,R_1OuyP3bxiSgz6cb,A1.4R,1,0,1800,59,700,8.26,7,4,2,2,49,156,2.5,2
2296,R_1OuyP3bxiSgz6cb,A1.4R,3,1,2000,23,400,8.26,7,4,2,2,49,156,2.5,2
2297,R_1OuyP3bxiSgz6cb,A1.4R,4,0,1980,23,300,8.26,7,4,2,2,49,156,2.5,2
2298,R_1OuyP3bxiSgz6cb,A1.2R,1,0,1800,59,700,4.464,7,4,2,2,49,156,2.5,2
2299,R_1OuyP3bxiSgz6cb,A1.2R,3,1,2000,23,400,4.464,7,4,2,2,49,156,2.5,2
2300,R_1OuyP3bxiSgz6cb,A1.2R,4,0,1950,23,250,4.464,7,4,2,2,49,156,2.5,2
2301,R_1jHvVPk2NA1CRIU,IND1.3,1,1,1800,28,800,17.272,6,4,2,1,57,219,2.5,2
2302,R_1jHvVPk2NA1CRIU,IND1.3,3,0,2350,14,500,17.272,6,4,2,1,57,219,2.5,2
2303,R_1jHvVPk2NA1CRIU,IND1.2,1,1,1800,28,800,5.38,6,4,2,1,57,219,2.5,2
2304,R_1jHvVPk2NA1CRIU,IND1.2,3,0,2150,14,500,5.38,6,4,2,1,57,219,2.5,2
2305,R_1jHvVPk2NA1CRIU,IND1.1,1,1,1800,28,800,16.687,6,4,2,1,57,219,2.5,2
2306,R_1jHvVPk2NA1CRIU,IND1.1,3,0,2000,14,500,16.687,6,4,2,1,57,219,2.5,2
2307,R_1jHvVPk2NA1CRIU,IND1,1,0,1800,28,800,13.951,6,4,2,1,57,219,2.5,2
2308,R_1jHvVPk2NA1CRIU,IND1,3,1,1800,14,500,13.951,6,4,2,1,57,219,2.5,2
2309,R_1jHvVPk2NA1CRIU,A1.4,1,1,1800,28,800,6.84,6,4,2,1,57,219,2.5,2
2310,R_1jHvVPk2NA1CRIU,A1.4,3,0,1800,14,500,6.84,6,4,2,1,57,219,2.5,2
2311,R_1jHvVPk2NA1CRIU,A1.4,4,0,1780,14,400,6.84,6,4,2,1,57,219,2.5,2
2312,R_1jHvVPk2NA1CRIU,A1.1,1,1,1800,28,800,13.055,6,4,2,1,57,219,2.5,2
2313,R_1jHvVPk2NA1CRIU,A1.1,3,0,1800,14,500,13.055,6,4,2,1,57,219,2.5,2
2314,R_1jHvVPk2NA1CRIU,A1.1,4,0,1750,14,400,13.055,6,4,2,1,57,219,2.5,2
2315,R_1jHvVPk2NA1CRIU,A1.3,1,1,1800,28,800,1.844,6,4,2,1,57,219,2.5,2
2316,R_1jHvVPk2NA1CRIU,A1.3,3,0,1800,14,500,1.844,6,4,2,1,57,219,2.5,2
2317,R_1jHvVPk2NA1CRIU,A1.3,4,0,1780,14,450,1.844,6,4,2,1,57,219,2.5,2
2318,R_1jHvVPk2NA1CRIU,A1.2,1,1,1800,28,800,5.755,6,4,2,1,57,219,2.5,2
2319,R_1jHvVPk2NA1CRIU,A1.2,3,0,1800,14,500,5.755,6,4,2,1,57,219,2.5,2
2320,R_1jHvVPk2NA1CRIU,A1.2,4,0,1750,14,350,5.755,6,4,2,1,57,219,2.5,2
2321,R_9SsIZBcqmU4kHMl,IND1.3,1,1,2100,28,800,8.869,6,4,2,1,57,156,3.5,2
2322,R_9SsIZBcqmU4kHMl,IND1.3,3,0,2750,14,500,8.869,6,4,2,1,57,156,3.5,2
2323,R_9SsIZBcqmU4kHMl,IND1.2,1,1,2100,28,800,25.474,6,4,2,1,57,156,3.5,2
2324,R_9SsIZBcqmU4kHMl,IND1.2,3,0,2500,14,500,25.474,6,4,2,1,57,156,3.5,2
2325,R_9SsIZBcqmU4kHMl,IND1.1,1,1,2100,28,800,5.349,6,4,2,1,57,156,3.5,2
2326,R_9SsIZBcqmU4kHMl,IND1.1,3,0,2300,14,500,5.349,6,4,2,1,57,156,3.5,2
2327,R_9SsIZBcqmU4kHMl,IND1,1,0,2100,28,800,5.826,6,4,2,1,57,156,3.5,2
2328,R_9SsIZBcqmU4kHMl,IND1,3,1,2100,14,500,5.826,6,4,2,1,57,156,3.5,2
2329,R_30iO3VTtT1CGTYr,IND1.3,1,1,1500,54,700,13.599,5,4,2,2,66,219,2.5,2
2330,R_30iO3VTtT1CGTYr,IND1.3,3,0,1950,23,400,13.599,5,4,2,2,66,219,2.5,2
2331,R_30iO3VTtT1CGTYr,IND1.2,1,1,1500,54,700,9.705,5,4,2,2,66,219,2.5,2
2332,R_30iO3VTtT1CGTYr,IND1.2,3,0,1800,23,400,9.705,5,4,2,2,66,219,2.5,2
2333,R_30iO3VTtT1CGTYr,IND1.1,1,0,1500,54,700,15.515,5,4,2,2,66,219,2.5,2
2334,R_30iO3VTtT1CGTYr,IND1.1,3,1,1650,23,400,15.515,5,4,2,2,66,219,2.5,2
2335,R_30iO3VTtT1CGTYr,A1.3R,1,0,1500,54,700,8.305,5,4,2,2,66,219,2.5,2
2336,R_30iO3VTtT1CGTYr,A1.3R,3,1,1650,23,400,8.305,5,4,2,2,66,219,2.5,2
2337,R_30iO3VTtT1CGTYr,A1.3R,4,0,1630,23,350,8.305,5,4,2,2,66,219,2.5,2
2338,R_30iO3VTtT1CGTYr,A1.4R,1,0,1500,54,700,34.699,5,4,2,2,66,219,2.5,2
2339,R_30iO3VTtT1CGTYr,A1.4R,3,1,1650,23,400,34.699,5,4,2,2,66,219,2.5,2
2340,R_30iO3VTtT1CGTYr,A1.4R,4,0,1630,23,300,34.699,5,4,2,2,66,219,2.5,2
2341,R_30iO3VTtT1CGTYr,A1.1R,1,0,1500,54,700,15.646,5,4,2,2,66,219,2.5,2
2342,R_30iO3VTtT1CGTYr,A1.1R,3,1,1650,23,400,15.646,5,4,2,2,66,219,2.5,2
2343,R_30iO3VTtT1CGTYr,A1.1R,4,0,1600,23,300,15.646,5,4,2,2,66,219,2.5,2
2344,R_30iO3VTtT1CGTYr,A1.2R,1,0,1500,54,700,5.126,5,4,2,2,66,219,2.5,2
2345,R_30iO3VTtT1CGTYr,A1.2R,3,1,1650,23,400,5.126,5,4,2,2,66,219,2.5,2
2346,R_30iO3VTtT1CGTYr,A1.2R,4,0,1600,23,250,5.126,5,4,2,2,66,219,2.5,2
2347,R_3HY4XFxLvGY2ZGO,IND1.3,1,1,1800,67,700,23.02,7,4,2,2,48,96,3.5,2
2348,R_3HY4XFxLvGY2ZGO,IND1.3,3,0,2350,26,400,23.02,7,4,2,2,48,96,3.5,2
2349,R_3HY4XFxLvGY2ZGO,IND1.2,1,1,1800,67,700,127.775,7,4,2,2,48,96,3.5,2
2350,R_3HY4XFxLvGY2ZGO,IND1.2,3,0,2150,26,400,127.775,7,4,2,2,48,96,3.5,2
2351,R_3HY4XFxLvGY2ZGO,IND1.1,1,1,1800,67,700,20.404,7,4,2,2,48,96,3.5,2
2352,R_3HY4XFxLvGY2ZGO,IND1.1,3,0,2000,26,400,20.404,7,4,2,2,48,96,3.5,2
2353,R_3HY4XFxLvGY2ZGO,IND1,1,0,1800,67,700,47.781,7,4,2,2,48,96,3.5,2
2354,R_3HY4XFxLvGY2ZGO,IND1,3,1,1800,26,400,47.781,7,4,2,2,48,96,3.5,2
2355,R_2diJSvmegl9pFyi,IND1.3,1,1,2100,28,800,18.279,6,4,2,1,59,219,3.5,3
2356,R_2diJSvmegl9pFyi,IND1.3,3,0,2750,14,500,18.279,6,4,2,1,59,219,3.5,3
2357,R_2diJSvmegl9pFyi,IND1.2,1,1,2100,28,800,5.64,6,4,2,1,59,219,3.5,3
2358,R_2diJSvmegl9pFyi,IND1.2,3,0,2500,14,500,5.64,6,4,2,1,59,219,3.5,3
2359,R_2diJSvmegl9pFyi,IND1.1,1,1,2100,28,800,16.273,6,4,2,1,59,219,3.5,3
2360,R_2diJSvmegl9pFyi,IND1.1,3,0,2300,14,500,16.273,6,4,2,1,59,219,3.5,3
2361,R_2diJSvmegl9pFyi,IND1,1,0,2100,28,800,11.867,6,4,2,1,59,219,3.5,3
2362,R_2diJSvmegl9pFyi,IND1,3,1,2100,14,500,11.867,6,4,2,1,59,219,3.5,3
2363,R_1q1xNLoAklRGrsQ,IND1.3,1,1,1500,64,700,12.028,6,4,2,1,53,54,2.5,3
2364,R_1q1xNLoAklRGrsQ,IND1.3,3,0,1950,23,400,12.028,6,4,2,1,53,54,2.5,3
2365,R_1q1xNLoAklRGrsQ,IND1.2,1,0,1500,64,700,31.801,6,4,2,1,53,54,2.5,3
2366,R_1q1xNLoAklRGrsQ,IND1.2,3,1,1800,23,400,31.801,6,4,2,1,53,54,2.5,3
2367,R_1q1xNLoAklRGrsQ,A1.1,1,0,1500,64,700,36.278,6,4,2,1,53,54,2.5,3
2368,R_1q1xNLoAklRGrsQ,A1.1,3,1,1800,23,400,36.278,6,4,2,1,53,54,2.5,3
2369,R_1q1xNLoAklRGrsQ,A1.1,4,0,1750,23,300,36.278,6,4,2,1,53,54,2.5,3
2370,R_1q1xNLoAklRGrsQ,A1.4,1,0,1500,64,700,13.541,6,4,2,1,53,54,2.5,3
2371,R_1q1xNLoAklRGrsQ,A1.4,3,1,1800,23,400,13.541,6,4,2,1,53,54,2.5,3
2372,R_1q1xNLoAklRGrsQ,A1.4,4,0,1780,23,300,13.541,6,4,2,1,53,54,2.5,3
2373,R_1q1xNLoAklRGrsQ,A1.3,1,0,1500,64,700,13.647,6,4,2,1,53,54,2.5,3
2374,R_1q1xNLoAklRGrsQ,A1.3,3,1,1800,23,400,13.647,6,4,2,1,53,54,2.5,3
2375,R_1q1xNLoAklRGrsQ,A1.3,4,0,1780,23,350,13.647,6,4,2,1,53,54,2.5,3
2376,R_1q1xNLoAklRGrsQ,A1.2,1,0,1500,64,700,9.611,6,4,2,1,53,54,2.5,3
2377,R_1q1xNLoAklRGrsQ,A1.2,3,1,1800,23,400,9.611,6,4,2,1,53,54,2.5,3
2378,R_1q1xNLoAklRGrsQ,A1.2,4,0,1750,23,250,9.611,6,4,2,1,53,54,2.5,3
2379,R_Y03Zw4WLYnCOwaB,IND1.3,1,1,2100,28,800,6.074,6,4,2,1,46,96,3.5,4
2380,R_Y03Zw4WLYnCOwaB,IND1.3,3,0,2750,14,500,6.074,6,4,2,1,46,96,3.5,4
2381,R_Y03Zw4WLYnCOwaB,IND1.2,1,1,2100,28,800,2.485,6,4,2,1,46,96,3.5,4
2382,R_Y03Zw4WLYnCOwaB,IND1.2,3,0,2500,14,500,2.485,6,4,2,1,46,96,3.5,4
2383,R_Y03Zw4WLYnCOwaB,IND1.1,1,1,2100,28,800,2.874,6,4,2,1,46,96,3.5,4
2384,R_Y03Zw4WLYnCOwaB,IND1.1,3,0,2300,14,500,2.874,6,4,2,1,46,96,3.5,4
2385,R_Y03Zw4WLYnCOwaB,IND1,1,1,2100,28,800,4.699,6,4,2,1,46,96,3.5,4
2386,R_Y03Zw4WLYnCOwaB,IND1,3,0,2100,14,500,4.699,6,4,2,1,46,96,3.5,4
2387,R_Y03Zw4WLYnCOwaB,INDB1,1,0,2100,28,800,4.023,6,4,2,1,46,96,3.5,4
2388,R_Y03Zw4WLYnCOwaB,INDB1,3,1,1900,14,500,4.023,6,4,2,1,46,96,3.5,4
2389,R_2e8ZR5XSjrIqfOf,IND1.3,1,1,1800,54,700,2.621,6,4,2,2,45,54,3.5,3
2390,R_2e8ZR5XSjrIqfOf,IND1.3,3,0,2350,23,400,2.621,6,4,2,2,45,54,3.5,3
2391,R_2e8ZR5XSjrIqfOf,IND1.2,1,1,1800,54,700,3.156,6,4,2,2,45,54,3.5,3
2392,R_2e8ZR5XSjrIqfOf,IND1.2,3,0,2150,23,400,3.156,6,4,2,2,45,54,3.5,3
2393,R_2e8ZR5XSjrIqfOf,IND1.1,1,1,1800,54,700,9.616,6,4,2,2,45,54,3.5,3
2394,R_2e8ZR5XSjrIqfOf,IND1.1,3,0,2000,23,400,9.616,6,4,2,2,45,54,3.5,3
2395,R_2e8ZR5XSjrIqfOf,IND1,1,0,1800,54,700,2.822,6,4,2,2,45,54,3.5,3
2396,R_2e8ZR5XSjrIqfOf,IND1,3,1,1800,23,400,2.822,6,4,2,2,45,54,3.5,3
2397,R_2e8ZR5XSjrIqfOf,A1.4,1,0,1800,54,700,13.393,6,4,2,2,45,54,3.5,3
2398,R_2e8ZR5XSjrIqfOf,A1.4,3,1,1800,23,400,13.393,6,4,2,2,45,54,3.5,3
2399,R_2e8ZR5XSjrIqfOf,A1.4,4,0,1780,23,300,13.393,6,4,2,2,45,54,3.5,3
2400,R_2e8ZR5XSjrIqfOf,A1.2,1,0,1800,54,700,10.415,6,4,2,2,45,54,3.5,3
2401,R_2e8ZR5XSjrIqfOf,A1.2,3,1,1800,23,400,10.415,6,4,2,2,45,54,3.5,3
2402,R_2e8ZR5XSjrIqfOf,A1.2,4,0,1750,23,250,10.415,6,4,2,2,45,54,3.5,3
2403,R_2e8ZR5XSjrIqfOf,A1.3,1,0,1800,54,700,5.703,6,4,2,2,45,54,3.5,3
2404,R_2e8ZR5XSjrIqfOf,A1.3,3,1,1800,23,400,5.703,6,4,2,2,45,54,3.5,3
2405,R_2e8ZR5XSjrIqfOf,A1.3,4,0,1780,23,350,5.703,6,4,2,2,45,54,3.5,3
2406,R_2e8ZR5XSjrIqfOf,A1.1,1,0,1800,54,700,5.902,6,4,2,2,45,54,3.5,3
2407,R_2e8ZR5XSjrIqfOf,A1.1,3,1,1800,23,400,5.902,6,4,2,2,45,54,3.5,3
2408,R_2e8ZR5XSjrIqfOf,A1.1,4,0,1750,23,300,5.902,6,4,2,2,45,54,3.5,3
2409,R_3HohVlDFTj1gqWK,IND1.3,1,1,3000,24,850,4.368,6,,,,,,,
2410,R_3HohVlDFTj1gqWK,IND1.3,3,0,3900,14,500,4.368,6,,,,,,,
2411,R_3HohVlDFTj1gqWK,IND1.2,1,1,3000,24,850,2.001,6,,,,,,,
2412,R_3HohVlDFTj1gqWK,IND1.2,3,0,3600,14,500,2.001,6,,,,,,,
2413,R_3HohVlDFTj1gqWK,IND1.1,1,1,3000,24,850,1.484,6,,,,,,,
2414,R_3HohVlDFTj1gqWK,IND1.1,3,0,3300,14,500,1.484,6,,,,,,,
2415,R_3HohVlDFTj1gqWK,IND1,1,0,3000,24,850,3.082,6,,,,,,,
2416,R_3HohVlDFTj1gqWK,IND1,3,1,3000,14,500,3.082,6,,,,,,,
2417,R_3HohVlDFTj1gqWK,A1.1,1,0,3000,24,850,26.554,6,,,,,,,
2418,R_3HohVlDFTj1gqWK,A1.1,3,0,3000,14,500,26.554,6,,,,,,,
2419,R_3HohVlDFTj1gqWK,A1.1,4,1,2950,14,400,26.554,6,,,,,,,
2420,R_3HohVlDFTj1gqWK,A1.3,1,1,3000,24,850,4.1,6,,,,,,,
2421,R_3HohVlDFTj1gqWK,A1.3,3,0,3000,14,500,4.1,6,,,,,,,
2422,R_3HohVlDFTj1gqWK,A1.3,4,0,2980,14,450,4.1,6,,,,,,,
2423,R_3HohVlDFTj1gqWK,A1.2,1,1,3000,24,850,5.13,6,,,,,,,
2424,R_3HohVlDFTj1gqWK,A1.2,3,0,3000,14,500,5.13,6,,,,,,,
2425,R_3HohVlDFTj1gqWK,A1.2,4,0,2950,14,350,5.13,6,,,,,,,
2426,R_3HohVlDFTj1gqWK,A1.4,1,1,3000,24,850,3.811,6,,,,,,,
2427,R_3HohVlDFTj1gqWK,A1.4,3,0,3000,14,500,3.811,6,,,,,,,
2428,R_3HohVlDFTj1gqWK,A1.4,4,0,2980,14,400,3.811,6,,,,,,,
2429,R_pRgnp6Vmw7I8tmp,IND1.3,1,1,1800,24,800,7.101,5,4,2,1,44,96,3.5,4
2430,R_pRgnp6Vmw7I8tmp,IND1.3,3,0,2350,11,500,7.101,5,4,2,1,44,96,3.5,4
2431,R_pRgnp6Vmw7I8tmp,IND1.2,1,1,1800,24,800,4.099,5,4,2,1,44,96,3.5,4
2432,R_pRgnp6Vmw7I8tmp,IND1.2,3,0,2150,11,500,4.099,5,4,2,1,44,96,3.5,4
2433,R_pRgnp6Vmw7I8tmp,IND1.1,1,1,1800,24,800,2.616,5,4,2,1,44,96,3.5,4
2434,R_pRgnp6Vmw7I8tmp,IND1.1,3,0,2000,11,500,2.616,5,4,2,1,44,96,3.5,4
2435,R_pRgnp6Vmw7I8tmp,IND1,1,0,1800,24,800,16.789,5,4,2,1,44,96,3.5,4
2436,R_pRgnp6Vmw7I8tmp,IND1,3,1,1800,11,500,16.789,5,4,2,1,44,96,3.5,4
2437,R_pRgnp6Vmw7I8tmp,A1.2R,1,0,1800,24,800,2.648,5,4,2,1,44,96,3.5,4
2438,R_pRgnp6Vmw7I8tmp,A1.2R,3,0,1800,11,500,2.648,5,4,2,1,44,96,3.5,4
2439,R_pRgnp6Vmw7I8tmp,A1.2R,4,1,1750,11,350,2.648,5,4,2,1,44,96,3.5,4
2440,R_pRgnp6Vmw7I8tmp,A1.4R,1,0,1800,24,800,2.337,5,4,2,1,44,96,3.5,4
2441,R_pRgnp6Vmw7I8tmp,A1.4R,3,0,1800,11,500,2.337,5,4,2,1,44,96,3.5,4
2442,R_pRgnp6Vmw7I8tmp,A1.4R,4,1,1780,11,400,2.337,5,4,2,1,44,96,3.5,4
2443,R_pRgnp6Vmw7I8tmp,A1.1R,1,0,1800,24,800,1.971,5,4,2,1,44,96,3.5,4
2444,R_pRgnp6Vmw7I8tmp,A1.1R,3,0,1800,11,500,1.971,5,4,2,1,44,96,3.5,4
2445,R_pRgnp6Vmw7I8tmp,A1.1R,4,1,1750,11,400,1.971,5,4,2,1,44,96,3.5,4
2446,R_pRgnp6Vmw7I8tmp,A1.3R,1,0,1800,24,800,1.862,5,4,2,1,44,96,3.5,4
2447,R_pRgnp6Vmw7I8tmp,A1.3R,3,0,1800,11,500,1.862,5,4,2,1,44,96,3.5,4
2448,R_pRgnp6Vmw7I8tmp,A1.3R,4,1,1780,11,450,1.862,5,4,2,1,44,96,3.5,4
2449,R_3EEAGllaMPtLMoD,IND1.3,1,1,1800,54,700,5.351,6,4,2,2,53,54,3.5,3
2450,R_3EEAGllaMPtLMoD,IND1.3,3,0,2350,23,400,5.351,6,4,2,2,53,54,3.5,3
2451,R_3EEAGllaMPtLMoD,IND1.2,1,1,1800,54,700,10.23,6,4,2,2,53,54,3.5,3
2452,R_3EEAGllaMPtLMoD,IND1.2,3,0,2150,23,400,10.23,6,4,2,2,53,54,3.5,3
2453,R_3EEAGllaMPtLMoD,IND1.1,1,1,1800,54,700,29.99,6,4,2,2,53,54,3.5,3
2454,R_3EEAGllaMPtLMoD,IND1.1,3,0,2000,23,400,29.99,6,4,2,2,53,54,3.5,3
2455,R_3EEAGllaMPtLMoD,IND1,1,0,1800,54,700,12.61,6,4,2,2,53,54,3.5,3
2456,R_3EEAGllaMPtLMoD,IND1,3,1,1800,23,400,12.61,6,4,2,2,53,54,3.5,3
2457,R_YSxZHTlf8ucR6aB,IND1.3,1,1,1800,26,850,2.309,6,4,2,1,48,156,3.5,2
2458,R_YSxZHTlf8ucR6aB,IND1.3,3,0,2350,14,500,2.309,6,4,2,1,48,156,3.5,2
2459,R_YSxZHTlf8ucR6aB,IND1.2,1,1,1800,26,850,3.911,6,4,2,1,48,156,3.5,2
2460,R_YSxZHTlf8ucR6aB,IND1.2,3,0,2150,14,500,3.911,6,4,2,1,48,156,3.5,2
2461,R_YSxZHTlf8ucR6aB,IND1.1,1,1,1800,26,850,5.827,6,4,2,1,48,156,3.5,2
2462,R_YSxZHTlf8ucR6aB,IND1.1,3,0,2000,14,500,5.827,6,4,2,1,48,156,3.5,2
2463,R_YSxZHTlf8ucR6aB,IND1,1,1,1800,26,850,9.249,6,4,2,1,48,156,3.5,2
2464,R_YSxZHTlf8ucR6aB,IND1,3,0,1800,14,500,9.249,6,4,2,1,48,156,3.5,2
2465,R_YSxZHTlf8ucR6aB,INDB1,1,0,1800,26,850,2.579,6,4,2,1,48,156,3.5,2
2466,R_YSxZHTlf8ucR6aB,INDB1,3,1,1600,14,500,2.579,6,4,2,1,48,156,3.5,2
2467,R_YSxZHTlf8ucR6aB,A1.4,1,0,1800,26,850,6.172,6,4,2,1,48,156,3.5,2
2468,R_YSxZHTlf8ucR6aB,A1.4,3,0,1600,14,500,6.172,6,4,2,1,48,156,3.5,2
2469,R_YSxZHTlf8ucR6aB,A1.4,4,1,1580,14,400,6.172,6,4,2,1,48,156,3.5,2
2470,R_YSxZHTlf8ucR6aB,A1.2,1,0,1800,26,850,16.39,6,4,2,1,48,156,3.5,2
2471,R_YSxZHTlf8ucR6aB,A1.2,3,0,1600,14,500,16.39,6,4,2,1,48,156,3.5,2
2472,R_YSxZHTlf8ucR6aB,A1.2,4,1,1550,14,350,16.39,6,4,2,1,48,156,3.5,2
2473,R_YSxZHTlf8ucR6aB,A1.3,1,0,1800,26,850,6.267,6,4,2,1,48,156,3.5,2
2474,R_YSxZHTlf8ucR6aB,A1.3,3,0,1600,14,500,6.267,6,4,2,1,48,156,3.5,2
